_id,_partitionKey,age,class_id,comment,dad,dob,email_addresses,gender,mom,name,old_class,siblings,surname,time_stamp
ba892686a6c2011bf7580b846a7ca5af4384ce8e448fdb04b3d7503194a11af2,students,2,LL,,079 304 11 80,2019-07-10T08:09:35.155Z,silvano.riviere@example.com,boy,077 805 10 91,Silvano,Next Year,,Riviere,2021-09-10T08:09:35.155Z
433db0c245cd7c32f0467441cba148e3fed2e9fc2bd46c11b83af45076fd04a4,students,2,LL,,(622)-614-4518,2018-12-10T08:09:35.157Z,eduardo.fox@example.com,boy,(896)-102-1523,Eduardo,Next Year,,Fox,2021-09-10T08:09:35.157Z
869a608ac399e91b3c28f41ac132df23591077c375fd6de0e65de8de4757fa73,students,2,GG,,043-556-09-72,2019-01-10T08:09:35.144Z,nelli.hautala@example.com,girl,07-900-661,Nelli,Next Year,,Hautala,2021-09-10T08:09:35.144Z
9e969ca707c7f0800adb1683c844d233205d7dff71616bf1eef70cdd2bb60b1b,students,2,LL,,(217)-366-8890,2019-02-10T08:09:35.155Z,gilbert.king@example.com,boy,(949)-281-4933,Gilbert,Next Year,,King,2021-09-10T08:09:35.155Z
3a82850aa9c8f9e279fe4fa149c22a5eade11d6381ce2408aead21d738326d98,students,2,KK,,(090)-522-8908,2019-06-10T08:09:35.154Z,zoe.chen@example.com,girl,(627)-169-2803,Zoe,Next Year,,Chen,2021-09-10T08:09:35.154Z
d9d46f9bf38d5ace811d0d97c83ef23561fe4b80e5587a2190e9afe811542537,students,3,DD,,048-409-61-22,2017-12-10T08:09:35.136Z,lotta.tuominen@example.com,girl,09-856-258,Lotta,Next Year,,Tuominen,2021-09-10T08:09:35.136Z
ea276dec8c57e2360a40da06ebcd63e69ff83f4f6cca20b42255973e8b5f5389,students,0,GG,,(680)-579-5744,2021-01-10T08:09:35.144Z,denise.banks@example.com,girl,(395)-304-2040,Denise,Next Year,,Banks,2021-09-10T08:09:35.144Z
388fb3dd62887371b8df81d458cbeff8f4c719f5fd40035a5316da6d6a27adaa,students,4,JJ,,0176-4825995,2017-05-10T08:09:35.151Z,vincent.dose@example.com,boy,0442-6221017,Vincent,Next Year,,Dose,2021-09-10T08:09:35.151Z
98922f32474db5291d55a6a2f4692d1a93d4692cb9d815c1ba08682159d6acf7,students,1,KK,,0179-7529512,2020-07-10T08:09:35.153Z,hugo.schwaiger@example.com,boy,0386-0864704,Hugo,Next Year,,Schwaiger,2021-09-10T08:09:35.153Z
b041c2b8ba0e0fdfdebf23a7cc317c93853d73e27265b57e4b9009ad9c388c2c,students,1,HH,,(404)-327-6947,2020-07-10T08:09:35.145Z,haiko.haarman@example.com,boy,(734)-088-1170,Haiko,Next Year,,Haarman,2021-09-10T08:09:35.145Z
299457531971dc02c204689e0246ef3e7e29452c6663fe6cc8fd1acfced656f7,students,1,LL,,0175-4443902,2020-09-10T08:09:35.155Z,adelgunde.hinrichs@example.com,girl,0341-2345451,Adelgunde,Next Year,,Hinrichs,2021-09-10T08:09:35.155Z
4e124d9aafb5c6efd4999bc826cd6f369fc6914c1f01cecc9434d3660f15a5b2,students,2,GG,,(038)-380-4906,2019-02-10T08:09:35.142Z,wendel.kruit@example.com,girl,(536)-197-1975,Wendel,Next Year,,Kruit,2021-09-10T08:09:35.142Z
dd7fefc95324d94058e48417f7dda52d691174249a86c218e67634c81c0d61df,students,5,CC,,(953)-221-6960,2016-06-10T08:09:35.119Z,warren.oliver@example.com,boy,(312)-721-4546,Warren,Next Year,,Oliver,2021-09-10T08:09:35.119Z
e78547b93875b88e863281e8444e6ad3ecad906f7f6af079968eda6b55c3bb85,students,1,FF,,585-207-6897,2020-05-10T08:09:35.141Z,gabrielle.mackay@example.com,girl,725-700-3514,Gabrielle,Next Year,,Mackay,2021-09-10T08:09:35.141Z
4b66ec869083d18fab1322e5e48f0fc95c48f71fbbccffa94dc1383fa1cd9fc9,students,5,II,,(715)-862-4220,2016-09-10T08:09:35.147Z,hector.wagner@example.com,boy,(740)-445-5819,Hector,Next Year,,Wagner,2021-09-10T08:09:35.147Z
5928bd1953c61caf2574ed82d5baa9deebef83e8101c0b26d7580408d5a906cc,students,5,JJ,,877-817-3696,2016-06-10T08:09:35.151Z,theo.wilson@example.com,boy,783-398-6539,Theo,Next Year,,Wilson,2021-09-10T08:09:35.151Z
f05a774cca9ad8b939fdc233ee179e2de1634b872d2c9e7e5a4533ce53d04281,students,5,II,,0912-114-0966,2016-03-10T08:09:35.149Z,artyn.mrdy@example.com,boy,018-15452268,آرتين,Next Year,,مرادی,2021-09-10T08:09:35.149Z
085d133d0c001fcb53632a66ad2fead0747de39f7e42dbdad697ba29e9b56c8d,students,1,LL,,(04) 0620-4672,2020-06-10T08:09:35.156Z,lauriana.oliveira@example.com,girl,(16) 8714-4142,Lauriana,Next Year,,Oliveira,2021-09-10T08:09:35.156Z
17e0402897629d1c4fe7a8e8ec4c3842b09005ffbc05f5676688359e74d0b791,students,3,FF,,0983-198-1793,2018-01-10T08:09:35.142Z,ln.prs@example.com,girl,041-80222160,النا,Next Year,,پارسا,2021-09-10T08:09:35.142Z
80570cd144b90da911b64966b166435fec1dcaf9be9f1c482ff61056b05a6dfa,students,2,CC,,047-875-81-98,2019-08-10T08:09:35.129Z,elsa.maki@example.com,girl,06-757-991,Elsa,Next Year,,Maki,2021-09-10T08:09:35.129Z
a24759220331eefdc5aec2da4fc7f2243d0a9788ee955e4dbd82c49db59d69bc,students,5,II,,06-67-27-98-55,2016-06-10T08:09:35.148Z,eva.simon@example.com,girl,05-89-34-34-12,Eva,Next Year,,Simon,2021-09-10T08:09:35.148Z
6585d8cdba9de527fe4c46421b8230c02ff72710367cae8db7a81893840d67f8,students,3,LL,,0918-070-6768,2018-08-10T08:09:35.156Z,myraaly.kmyrn@example.com,boy,080-48798718,اميرعلي,Next Year,,كامياران,2021-09-10T08:09:35.156Z
929a15e11855112c411655e04923bc538ab833ef63cb7199ee8dc2c709a7ca1e,students,2,JJ,,040-248-50-64,2018-12-10T08:09:35.152Z,konsta.jarvi@example.com,boy,06-697-829,Konsta,Next Year,,Jarvi,2021-09-10T08:09:35.152Z
735672a76806d05d0f20a55383ddae1ecadb1d08f87b607eb7dd20d7fb1f2c70,students,2,HH,,0178-6443590,2019-08-10T08:09:35.145Z,desiree.brosch@example.com,girl,0643-5076576,Desiree,Next Year,,Brosch,2021-09-10T08:09:35.145Z
4b389ec919d1770544962bfab4a1a7ded1fc64cc0f050b6fed5579af75e597e3,students,1,LL,,(66) 7533-4927,2020-07-10T08:09:35.156Z,najela.martins@example.com,girl,(16) 2163-4471,Nájela,Next Year,,Martins,2021-09-10T08:09:35.156Z
2622f50118ffa2c9adbdcc7c6a306a040b34bb2ceef1228921d44f5d3ca781d8,students,3,KK,,0444-927-738,2018-06-10T08:09:35.153Z,josephine.hayes@example.com,girl,03-8968-5147,Josephine,Next Year,,Hayes,2021-09-10T08:09:35.153Z
4ba065afe50eb90455131e6bdf25e4be1b7d63585b97caff8535848212220799,students,2,KK,,0176-7220036,2019-09-10T08:09:35.154Z,rosmarie.liebmann@example.com,girl,0782-6707833,Rosmarie,Next Year,,Liebmann,2021-09-10T08:09:35.154Z
67f70dd96ecf4b68c1871a47d335e435e4f944d8c43904c8b0991eb17f1ca3cd,students,52,6677,Comment,n/a,Thu Sep 30 05:12:30 2021,n/a,Boy,n/a5555,Randy,Next Yeartgggg,siblings,Ortan,2021-09-30T03:12:57.586Z
fd9f6b3e0a26e9800d6ff4499749ead25b19fa82563c4b06b41772ea50e9c70e,students,55,ADDA,Comment,n/5899888a,Thu Sep 30 05:06:15 2021,Smledw002@myuct.ac.za/a,Boy,588598558n/a,Clown,NCCext Year,siblings,"Jason ",2021-09-30T03:06:56.517Z
4a0fccb2a64bb4ecc48c21ef3552fce91953afd4652687f17ae1b666e6c347cc,students,12,AFfDDA,Comment,n/5898889888a,Mon Jan 12 00:00:00 2009,Smledw002@myuct.ac.zaledw002@myuct.ac.za/a,Boy,588688598558n/a,Jons wn,NDdCCext Year,siblings,"Jabonesson ",2021-09-30T03:11:26.659Z
